% Model,Untitled_plug_l_0.09_cap_l_0.9_u_a_5e-9_run_t_5880.mph
% Version,COMSOL 4.4.0.248
% Date,"Mar 10 2015, 11:21"
% Dimension,1
% Nodes,23521
% Expressions,1
% Description,Table graph
% ,
2731,7.336099161546209
2731.25,1.8872134080860148
2731.5,8.593213425603201
2731.75,3.394935801126019
2732,3.0612619097767904
2732.25,3.7451762944422877
2732.5,4.943837974865185
2732.75,5.795533315588717
2733,7.403285571297679
2733.25,4.53009422492531
2733.5,5.692481765280836
2733.75,6.6144496135873565
2734,6.6838128150137885
2734.25,7.912887880115774
2734.5,5.224235983860388
2734.75,4.171060307119787
2735,6.932282288412383
2735.25,5.846831705137806
2735.5,5.323363414157766
2735.75,4.389667909797903
2736,3.905686256697984
2736.25,6.148360368298015
2736.5,2.0602880497318035
2736.75,-2.39778453057181
2737,7.069290378349736
2737.25,5.485803490689533
2737.5,3.173441866010667
2737.75,6.154201190815732
2738,3.8380608739259743
2738.25,5.942265677967252
2738.5,3.7259980924326475
2738.75,6.045250153223015
2739,3.9823465366492297
2739.25,2.8644478430638083
2739.5,7.9179027307771
2739.75,6.367495603669139
2740,6.770418523920818
2740.25,4.5857007471393665
2740.5,7.808748314998823
2740.75,6.005276252445729
2741,4.174382777355489
2741.25,3.573520840079289
2741.5,3.509213087146491
2741.75,5.407121567371377
2742,4.421545387414305
2742.25,4.214216435711535
2742.5,5.370104393761253
2742.75,4.548317109631565
2743,6.8995827315556015
2743.25,3.1102369211266527
2743.5,6.263562953637844
2743.75,4.682733064544619
2744,4.414011903470396
2744.25,3.5342775623276523
2744.5,3.883913952485746
2744.75,7.284822673178735
2745,2.5334140343736635
2745.25,2.8041226538458908
2745.5,5.88495210168365
2745.75,6.5292069207490275
2746,2.764006274280385
2746.25,3.680677040073977
2746.5,4.580517167270629
2746.75,7.36483463659883
2747,3.1575255343678
2747.25,3.6562015489688235
2747.5,3.2504322082720947
2747.75,5.399505440357921
2748,8.59060095432598
2748.25,1.475441446122507
2748.5,3.050266119938976
2748.75,4.313669353899366
2749,5.763870591988619
2749.25,3.5953324173456753
2749.5,6.019738282750167
2749.75,6.231641302361933
2750,5.123462140711824
2750.25,6.037812024971842
2750.5,3.0112545276884415
2750.75,5.590853304193116
2751,2.141887031293864
2751.25,3.4543297963149957
2751.5,1.2768396950266439
2751.75,3.4234293576371573
2752,6.990306398524367
2752.25,6.695955187356591
2752.5,4.119110590502699
2752.75,3.6687770447262804
2753,1.9050928652901273
2753.25,3.791384134755168
2753.5,4.926843968732776
2753.75,5.485314695005757
2754,5.9961697130502865
2754.25,9.73066162342527
2754.5,7.403707587521221
2754.75,8.999366850609759
2755,7.919318172176836
2755.25,3.7245888038556645
2755.5,6.487944762846337
2755.75,1.9030005457244585
2756,1.7040251000745361
2756.25,4.837963140892194
2756.5,5.296340314462551
2756.75,3.4427056240637532
2757,7.106492679549398
2757.25,5.7700283557503385
2757.5,7.303854292946911
2757.75,4.96694894839699
2758,5.735564282495513
2758.25,6.299202404931256
2758.5,5.146463155569324
2758.75,4.446462224197439
2759,5.534734312103753
2759.25,4.897370641456138
2759.5,5.293211311915825
2759.75,4.682319670792227
2760,4.789529326615552
2760.25,5.074639626296983
2760.5,4.120540777913157
2760.75,7.314495659470741
2761,4.000823390611764
2761.25,7.433889280509791
2761.5,2.705411546215173
2761.75,9.350202958053101
2762,3.3942669323284917
2762.25,8.141773196471476
2762.5,6.271899910751132
2762.75,5.173790314988689
2763,5.091944885635081
2763.25,4.843248753104849
2763.5,1.5974083633450205
2763.75,7.912127050566114
2764,4.198289732344195
2764.25,4.584660821771697
2764.5,5.401476160426731
2764.75,6.4175763155476195
2765,8.229832141820902
2765.25,1.9440049557667676
2765.5,4.997569318632629
2765.75,6.045402205932284
2766,5.947307534527982
2766.25,4.939284634003346
2766.5,4.864070004384069
2766.75,6.445837538384371
2767,4.870092366754132
2767.25,6.329428371396416
2767.5,2.8170286107450915
2767.75,2.6196012780446387
2768,7.041951021380806
2768.25,3.4443323900590443
2768.5,7.604627656883813
2768.75,3.485661734708497
2769,6.318248089486995
2769.25,6.145485499027443
2769.5,3.4028561060811513
2769.75,1.6237933535302231
2770,2.8595969066752387
2770.25,5.240274370992431
2770.5,5.895306760897588
2770.75,5.938337688279798
2771,5.723249613892751
2771.25,2.421311160357649
2771.5,4.337917967697191
2771.75,6.04101899326629
2772,4.492982920704095
2772.25,4.487107835830734
2772.5,4.344830479330439
2772.75,8.326214036892011
2773,2.9446826911439072
2773.25,1.1000906898668872
2773.5,3.565610355102104
2773.75,5.46189303173241
2774,2.5667309970232166
2774.25,3.713275971503163
2774.5,3.629433975039682
2774.75,6.143258530844141
2775,5.393284963712605
2775.25,2.7144894416178937
2775.5,2.927825759813899
2775.75,5.134720319255716
2776,8.35218883420469
2776.25,0.11786285249756395
2776.5,7.428691426381402
2776.75,5.031614976351194
2777,7.9941150522838935
2777.25,8.745209363917256
2777.5,4.534781472886794
2777.75,4.154291753973629
2778,6.118270504791513
2778.25,5.089904111912451
2778.5,3.9177124860400707
2778.75,4.908874396666376
2779,6.870098118011297
2779.25,6.003335164204412
2779.5,3.9840185471539646
2779.75,7.112524457351327
2780,10.297366787085053
2780.25,3.903105913821224
2780.5,4.4125223052098965
2780.75,0.7526673630779208
2781,4.203455239374493
2781.25,1.2593418587409608
2781.5,4.200194228812262
2781.75,3.5459835789735843
2782,8.743019647503493
2782.25,6.838258401674527
2782.5,5.608557279704221
2782.75,5.424525162235919
2783,5.135794366747889
2783.25,1.6722548531810018
2783.5,4.992993771049339
2783.75,7.202591995643657
2784,3.0139556753246564
2784.25,3.850454200889431
2784.5,3.9765357217172355
2784.75,6.4142182004957515
2785,3.689381494142915
2785.25,4.973513319292848
2785.5,6.254480610722616
2785.75,7.925796972434128
2786,6.714010909781925
2786.25,2.0913839677498776
2786.5,3.4509506796535843
2786.75,4.491980132773738
2787,4.357805097960256
2787.25,6.0880154835215325
2787.5,4.502121397852578
2787.75,6.95175896827908
2788,2.62696707192762
2788.25,3.393137871054752
2788.5,2.865693488152412
2788.75,6.642842566724541
2789,1.904436290272064
2789.25,3.4836514307636763
2789.5,4.147759903371951
2789.75,3.676834588499148
2790,4.112927480715134
2790.25,6.234290601323049
2790.5,6.734526538654438
2790.75,3.544548963424364
2791,3.9692914517115443
2791.25,4.855316404690548
2791.5,4.204070832832419
2791.75,7.729391060516875
2792,2.94183913391219
2792.25,7.725313854460652
2792.5,0.5785308746750677
2792.75,0.7780762059828281
2793,4.259540568738456
2793.25,2.415097738797521
2793.5,6.092805886580565
2793.75,1.5362705011454596
2794,5.96988310001542
2794.25,5.564998285805306
2794.5,5.915261743978384
2794.75,7.155526473988161
2795,7.342822003194512
2795.25,4.482421372244073
2795.5,5.762262412792247
2795.75,8.710253864959292
2796,4.7508507170314465
2796.25,4.944427917953635
2796.5,7.74340805879384
2796.75,1.9862379495411953
2797,1.05207547935235
2797.25,2.813913972996784
2797.5,5.182576174846376
2797.75,6.332843061079605
2798,4.483571960432034
2798.25,5.975292239967151
2798.5,4.235842593618952
2798.75,4.710088017412319
2799,10.2909246102534
2799.25,3.4935902804521946
2799.5,5.2074776629966415
2799.75,7.255127605925828
2800,4.223668866675308
2800.25,4.454355288009396
2800.5,6.927699287002917
2800.75,4.28803433477585
2801,2.0314338193823196
2801.25,4.40506923116476
2801.5,5.667743539889714
2801.75,4.670831880418841
2802,3.358136996827912
2802.25,5.164831118047167
2802.5,2.354187667353494
2802.75,7.829275091242844
2803,4.082615405705975
2803.25,4.788371156609155
2803.5,5.3543289749246465
2803.75,5.805620271908593
2804,3.8984953827824524
2804.25,5.100647689003876
2804.5,6.049792134022338
2804.75,2.812842645196286
2805,3.429676702616285
2805.25,6.981624777724944
2805.5,3.61622863276451
2805.75,5.74274627472517
2806,6.40258560464326
2806.25,3.147798722486133
2806.5,3.2863212389528904
2806.75,4.352807623234212
2807,6.511160359369378
2807.25,7.407588864325036
2807.5,6.545160762422928
2807.75,5.0159324735016595
2808,2.1758737712418257
2808.25,5.949899715227964
2808.5,6.242824295698743
2808.75,4.617263618377368
2809,3.9034579797935263
2809.25,3.605860459970979
2809.5,7.606508504435438
2809.75,6.680734936374359
2810,2.9046835383643237
2810.25,6.951692616856397
2810.5,6.463325193331978
2810.75,2.6792876408664523
2811,3.112804512904365
2811.25,1.8533940880901283
2811.5,6.270136698405926
2811.75,3.1641297345088772
2812,8.700834667064296
2812.25,2.1256015665631294
2812.5,5.399262515522192
2812.75,4.815620713561426
2813,3.2918687563875784
2813.25,10.064237506548647
2813.5,3.46851927079354
2813.75,3.742179297898584
2814,4.506028391811803
2814.25,6.537820643750338
2814.5,4.833314883375736
2814.75,4.979820293874501
2815,3.187355653456426
2815.25,3.573171911976155
2815.5,6.72290004191521
2815.75,5.137657803633835
2816,6.968200485313456
2816.25,7.781539087505271
2816.5,5.147968700700692
2816.75,4.814326812461743
2817,5.429910059641313
2817.25,8.656801358644962
2817.5,5.240425921079285
2817.75,4.909366293991154
2818,3.141963501815308
2818.25,6.92334629368085
2818.5,8.483155078015095
2818.75,7.39541684294925
2819,5.669428329917878
2819.25,5.471729843935569
2819.5,1.9014909183750182
2819.75,9.280695752305526
2820,3.8701606111550633
2820.25,6.492937693566104
2820.5,5.327314068857187
2820.75,6.25219163838347
2821,2.923100771957501
2821.25,3.8899770415990202
2821.5,4.340947595106015
2821.75,5.838878071768966
2822,7.92048912997781
2822.25,8.762871884557175
2822.5,5.709979537428812
2822.75,2.8690916094433216
2823,5.806167842268242
2823.25,6.614735221196286
2823.5,4.4909850220961145
2823.75,2.344030723975753
2824,5.593356110202941
2824.25,3.6192650913757216
2824.5,5.58543220590754
2824.75,3.5744186880760194
2825,4.791852358217235
2825.25,3.6641304667091954
2825.5,8.719822110920889
2825.75,6.391877817123198
2826,4.168088642688484
2826.25,4.961508170359328
2826.5,7.24579708362289
2826.75,2.4058294530485433
2827,4.984641014305363
2827.25,0.8155771836793085
2827.5,5.500390262763041
2827.75,4.862749400605992
2828,6.710478791229288
2828.25,4.571729295703905
2828.5,4.941023182402711
2828.75,6.2393528090945685
2829,5.733569843306921
2829.25,3.3820830925980188
2829.5,5.071737555638877
2829.75,5.474681243434247
2830,6.717975998097682
2830.25,5.687196250012204
2830.5,5.47679093042588
2830.75,6.008782350047782
2831,4.2072948503681475
2831.25,4.497445758820275
2831.5,5.740288312228426
2831.75,3.243344402739072
2832,2.6069170068320426
2832.25,1.465019630456096
2832.5,6.4401947763682585
2832.75,6.305550646418613
2833,8.321165535266742
2833.25,4.14314343574904
2833.5,4.351372207743104
2833.75,5.166449022945544
2834,4.477638107508769
2834.25,3.5024118308885392
2834.5,5.212743552232473
2834.75,2.9422705365509723
2835,6.833544423381588
2835.25,3.59804396056419
2835.5,4.970363430007337
2835.75,4.466550627411934
2836,3.0684320541176047
2836.25,1.009216605420526
2836.5,1.72672915679042
2836.75,6.431232860417744
2837,2.036244369314924
2837.25,5.941040581873228
2837.5,4.481998639192509
2837.75,2.282288732103985
2838,4.275730516070415
2838.25,4.754345700966856
2838.5,6.716220877841421
2838.75,4.002943625514374
2839,5.503221428269616
2839.25,6.536188804831268
2839.5,3.006933126530886
2839.75,6.3840658854722365
2840,6.3882534980170504
2840.25,3.304379326163466
2840.5,1.74530963547271
2840.75,5.487942653497189
2841,3.6179240397180865
2841.25,2.706122024607022
2841.5,0.4366103162850439
2841.75,1.5002038978823116
2842,5.041769408849276
2842.25,6.261355792960371
2842.5,6.733718982977715
2842.75,3.2800761628635793
2843,6.661837131124946
2843.25,4.325870310924231
2843.5,5.7505129735502685
2843.75,3.0992360627324897
2844,2.6682316424700336
2844.25,6.010927869130718
2844.5,4.222018566813554
2844.75,2.492929676711021
2845,5.781338371224704
2845.25,6.69676618211099
2845.5,5.623984512933498
2845.75,4.063676639394277
2846,3.504433824843182
2846.25,2.7901342828334132
2846.5,3.6711077675035972
2846.75,7.394063798080528
2847,7.595960058594339
2847.25,5.971520632510597
2847.5,7.411322739226859
2847.75,2.820235042750719
2848,1.275407732226832
2848.25,9.848235752009238
2848.5,2.9542587925214856
2848.75,3.522899393909879
2849,2.5564752740169974
2849.25,4.783946474797445
2849.5,7.62477156716683
2849.75,6.835176526876934
2850,4.413378129213121
2850.25,5.707789262757492
2850.5,4.479176034561086
2850.75,4.175842922069007
2851,3.9306466596044336
2851.25,1.714791890075698
2851.5,5.060027534248794
2851.75,5.56823087602011
2852,3.5472479769059384
2852.25,4.609889202208632
2852.5,6.964138159569918
2852.75,2.1760407477511845
2853,8.905364429977775
2853.25,3.9473805946197515
2853.5,4.46422738924584
2853.75,5.3694409312548945
2854,3.2826115990922786
2854.25,5.244075337680522
2854.5,6.271303144472188
2854.75,4.149576395122318
2855,7.358424538203643
2855.25,3.1217283154864277
2855.5,6.83836409780873
2855.75,3.611076213278092
2856,2.8145968741521936
2856.25,5.39538718037912
2856.5,4.633870262101337
2856.75,6.570646642179174
2857,4.932714519150614
2857.25,5.52999602380037
2857.5,6.319621251485939
2857.75,5.125893834755523
2858,4.343462962714104
2858.25,5.6922094087772
2858.5,6.313861427966547
2858.75,6.571330511838057
2859,2.026045505656805
2859.25,4.919290272333224
2859.5,4.860882845003452
2859.75,4.104714210674425
2860,3.7844051602725792
2860.25,1.6490551118485857
2860.5,4.240961360932107
2860.75,4.0210351423370865
2861,7.213367849112421
2861.25,-0.36675836022314295
2861.5,2.9421670472283026
2861.75,2.053649151717436
2862,6.5189234222788155
2862.25,5.4792515100462
2862.5,6.0446920241640125
2862.75,6.283342940587812
2863,4.79254851232722
2863.25,6.212512334098012
2863.5,8.372362555225687
2863.75,6.176515167864204
2864,5.193585765417275
2864.25,8.14761128993499
2864.5,5.8587014306873195
2864.75,6.905945571633064
2865,3.8918312373426693
2865.25,2.4148062474153504
2865.5,3.244431554480143
2865.75,4.810012183194289
2866,7.099739729079478
2866.25,0.43306893040545713
2866.5,5.704399503910104
2866.75,3.670473417530084
2867,2.0293068594624066
2867.25,3.988468028154546
2867.5,7.700972328823702
2867.75,6.266349046731044
2868,5.653577255601546
2868.25,2.7699993698968326
2868.5,7.921703339839778
2868.75,5.866405738185227
2869,4.916558950865085
2869.25,4.850715674343343
2869.5,3.1032825159812263
2869.75,1.0319209959593318
2870,5.664825456805484
2870.25,5.371812507068558
2870.5,3.8177179378744936
2870.75,3.2451068710132707
2871,3.564736833490606
2871.25,3.708001601802008
2871.5,8.831634735365359
2871.75,7.564573685054177
2872,6.16916853071234
2872.25,4.930246094576563
2872.5,2.296021477975622
2872.75,8.303673252597372
2873,2.563096561818835
2873.25,4.675831331948937
2873.5,2.3591018136094877
2873.75,5.546244217398152
2874,4.6241154535298366
2874.25,5.369440611206594
2874.5,8.382916326357998
2874.75,5.667233737072804
2875,4.9491853723406285
2875.25,3.697392723296731
2875.5,2.719756852833478
2875.75,7.0248168954998365
2876,4.719262064608684
2876.25,3.5323628602229844
2876.5,7.378613774947957
2876.75,4.940112196788174
2877,5.1624291008604235
2877.25,6.448267419880046
2877.5,3.531895335428123
2877.75,5.495601558437722
2878,7.13346611427474
2878.25,2.982987450013784
2878.5,7.283282036230472
2878.75,6.48120933780475
2879,5.529823831364435
2879.25,8.195216730337131
2879.5,3.926379574682038
2879.75,4.82368845473719
2880,5.439819182449122
2880.25,6.391858726428915
2880.5,4.576226653610558
2880.75,4.485463528715781
2881,6.949773240468817
2881.25,5.383628403609106
2881.5,5.68685457365838
2881.75,2.636534606881645
2882,0.47613092743882973
2882.25,6.051269538586204
2882.5,8.616842406336183
2882.75,6.989614731522593
2883,3.6772613456525924
2883.25,1.7620635910370968
2883.5,4.7551407833727275
2883.75,5.154871200893427
2884,4.889983665678602
2884.25,3.257216044892748
2884.5,5.08391132035863
2884.75,4.240318708438554
2885,6.751924610503892
2885.25,5.904702552692318
2885.5,3.6121048065756143
2885.75,8.076707588773829
2886,5.416289152964992
2886.25,3.889605701812397
2886.5,0.13378794676412195
2886.75,7.6567115737445715
2887,8.525105907075218
2887.25,4.438409460199739
2887.5,5.150093935447777
2887.75,6.319351800669774
2888,2.4119466906277642
2888.25,6.858591985996102
2888.5,9.335774621944738
2888.75,3.4555288993841753
2889,3.0914885622311212
2889.25,5.6700798883626
2889.5,4.389937503787914
2889.75,2.6098377532162496
2890,6.690899893044527
2890.25,3.8919027455193995
2890.5,5.604517076889081
2890.75,6.307394024117819
2891,3.888042932019666
2891.25,5.390948410929052
2891.5,7.56463662251841
2891.75,5.0669921053080635
2892,5.761565024166261
2892.25,5.271953874894941
2892.5,4.063358671225718
2892.75,8.07870368939996
2893,4.805537687125139
2893.25,5.631406435330064
2893.5,5.43862875481704
2893.75,8.454233505656875
2894,4.2362539098405065
2894.25,6.750736825729362
2894.5,3.7061038207070904
2894.75,7.119841434358488
2895,6.582857996582866
2895.25,5.919230683746718
2895.5,1.89260930264364
2895.75,5.066826393470665
2896,4.409199923261759
2896.25,4.475988066601629
2896.5,6.507367045964637
2896.75,5.012924497915351
2897,3.6335936339058255
2897.25,3.928432829539321
2897.5,4.731290065025058
2897.75,7.364624472899215
2898,4.921229851843447
2898.25,5.014901628780407
2898.5,4.2317722186473565
2898.75,-0.6486604110029871
2899,4.50720415971408
2899.25,3.6167871878977187
2899.5,8.060847158889516
2899.75,1.4298207662201603
2900,5.6715111962726175
2900.25,5.874744750612631
2900.5,1.3972332104540064
2900.75,3.9832529720018877
2901,4.8484534367092005
2901.25,5.4578847518524585
2901.5,4.183787369258469
2901.75,8.019119416667333
2902,4.714213165233328
2902.25,6.696682256384384
2902.5,4.442506184781492
2902.75,7.105398786439976
2903,0.5393465404283975
2903.25,5.863164026177681
2903.5,6.5683126627711825
2903.75,1.6292709562094612
2904,3.8575721321714083
2904.25,3.9507751059106573
2904.5,5.245103954725973
2904.75,5.758527547015959
2905,10.904184208377465
2905.25,4.174853652635822
2905.5,8.456747591450531
2905.75,5.9465674900288485
2906,3.32909145882145
2906.25,4.397160514008986
2906.5,2.5511460967209074
2906.75,5.760601720080206
2907,6.98922047525058
2907.25,4.073521555078148
2907.5,6.461030040432181
2907.75,6.088267808141251
2908,4.759142839049449
2908.25,5.303557659637859
2908.5,4.131914814439678
2908.75,6.443933751088007
2909,5.409657725376289
2909.25,2.5245732742288682
2909.5,8.473764336929555
2909.75,3.644987171346035
2910,2.439218552045102
2910.25,3.7526372658351645
2910.5,3.300951057846225
2910.75,2.003439260900191
2911,8.495733442946598
2911.25,7.5002889785164
2911.5,3.5228874650638375
2911.75,6.422061054833819
2912,5.325075992676569
2912.25,5.955236285501724
2912.5,5.244331471585835
2912.75,5.2972493803422225
2913,5.210547660861653
2913.25,0.2690313163978664
2913.5,6.708171385525234
2913.75,5.725498005850568
2914,7.710944289041918
2914.25,3.774837829248607
2914.5,3.80103125360171
2914.75,4.706481693874764
2915,4.864044786828391
2915.25,2.048935714617799
2915.5,6.5642029362972085
2915.75,4.270054582748845
2916,4.464398956265501
2916.25,7.064818943471277
2916.5,6.237663832159207
2916.75,5.354230351854404
2917,5.629048603437644
2917.25,3.3784682913125024
2917.5,2.685625043627951
2917.75,5.031662033119952
2918,4.960972114225574
2918.25,4.607879508644041
2918.5,5.659390386332385
2918.75,5.724382083624347
2919,8.77741809663753
2919.25,3.9651177221612093
2919.5,7.060654910497946
2919.75,5.330806033771094
2920,2.000297675334255
2920.25,2.192155468841607
2920.5,1.769497258245966
2920.75,6.515487908170356
2921,2.0544481737841847
2921.25,5.038306348486916
2921.5,3.2320963718783786
2921.75,3.4247050572415376
2922,8.760179335990895
2922.25,2.919627351513797
2922.5,2.974913617471369
2922.75,4.840500461977387
2923,4.683954435413496
2923.25,7.124190524135393
2923.5,5.090108340491788
2923.75,6.055825245021815
2924,2.61545217238004
2924.25,6.980797132129556
2924.5,5.701738008027131
2924.75,2.627775511008824
2925,3.99518783907019
2925.25,4.241461391608608
2925.5,0.9158535722097226
2925.75,5.496770080837774
2926,5.940540463589048
2926.25,3.3065696191985747
2926.5,6.768428142695557
2926.75,5.313190089185995
2927,5.350301678544544
2927.25,2.1822652742069626
2927.5,7.2157060248450415
2927.75,3.4163741543261734
2928,2.0881353052887275
2928.25,8.282243554705378
2928.5,1.985955421111611
2928.75,2.2337930468740326
2929,6.074617945789758
2929.25,7.715364281463772
2929.5,3.536969238837311
2929.75,4.007436055129627
2930,1.7960912181735709
2930.25,2.2657146538351456
2930.5,4.82246211099947
2930.75,4.361900367489345
2931,8.552007555184382
2931.25,6.78615721253108
2931.5,5.739760230569535
2931.75,1.2894858288490034
2932,3.418323649891589
2932.25,2.672779577935313
2932.5,5.053828503179862
2932.75,3.1491609412783634
2933,7.657247322092406
2933.25,3.986158252423219
2933.5,6.562920261914769
2933.75,6.809923687780025
2934,3.732428970203032
2934.25,5.8696978900401096
2934.5,7.964446854705206
2934.75,7.153886670120947
2935,4.958398238872999
2935.25,6.465202162686993
2935.5,7.579934800649607
2935.75,5.587185842441083
2936,4.596272342027455
2936.25,5.821740691740416
2936.5,8.836304458410662
2936.75,6.828517023186911
2937,6.806612200029206
2937.25,4.756251419297506
2937.5,3.3848696276392714
2937.75,3.764445998693644
2938,7.096685325252105
2938.25,10.062362283399446
2938.5,3.3155656879968674
2938.75,4.458776727326202
2939,6.449525500437222
2939.25,3.773195841438209
2939.5,3.8366205483619296
2939.75,8.094820788944851
2940,0.9335076739037399
2940.25,2.0996936414032907
2940.5,1.9123624795239313
2940.75,3.2928957559199925
2941,5.08847103071324
2941.25,4.766764812992151
2941.5,7.684855350165592
2941.75,8.830590484514127
2942,7.572017516836273
2942.25,7.890662877714561
2942.5,7.082372411172413
2942.75,6.060037215031041
2943,2.660688760164697
2943.25,7.243774172284553
2943.5,8.648443685282153
2943.75,9.5518844132105
2944,5.112888178502946
2944.25,6.9931706957779385
2944.5,4.183487186614932
2944.75,1.926760121485182
2945,5.327069997811705
2945.25,5.000911078831835
2945.5,1.6228825866773262
2945.75,8.002623885973597
2946,6.205298870195234
2946.25,4.360367303625884
2946.5,4.683618058038225
2946.75,5.558728312772499
2947,9.777528922442245
2947.25,6.534268489093014
2947.5,4.752462007757079
2947.75,5.411205912735174
2948,3.344346701122246
2948.25,0.9327163561765464
2948.5,5.615354035934286
2948.75,2.8812720333548834
2949,2.854319403781784
2949.25,3.2515279715733207
2949.5,0.9525108462601385
2949.75,10.204824935260875
2950,4.0463346555933235
2950.25,1.4456110377753415
2950.5,2.617012474066206
2950.75,4.8605861806616035
2951,7.663934101880441
2951.25,4.267638175863378
2951.5,5.65155667401238
2951.75,4.775453948448148
2952,6.698722166754321
2952.25,5.5761293160220236
2952.5,2.1628668460591585
2952.75,8.335339093762896
2953,7.55867407073245
2953.25,5.025041483584493
2953.5,6.107863938432355
2953.75,2.065566379540669
2954,4.916966845899373
2954.25,-0.09473895146693506
2954.5,5.3596878978386835
2954.75,5.391056427539141
2955,5.087527566505798
2955.25,4.393525423598953
2955.5,1.7976090690529207
2955.75,9.259939680681379
2956,3.221971546124439
2956.25,9.652998256210706
2956.5,2.873078107674435
2956.75,4.966701527170281
2957,8.245264191087584
2957.25,-1.1257300394891634
2957.5,5.261087556887255
2957.75,3.7311098578330584
2958,3.0918851801989913
2958.25,1.6615158117121838
2958.5,4.423199302377098
2958.75,5.942875686080613
2959,1.6747453173024913
2959.25,4.365407483399442
2959.5,5.950191752029958
2959.75,6.399389274094389
2960,3.2212577266712534
2960.25,5.145335534298345
2960.5,6.23680337167979
2960.75,5.574766750613672
2961,2.7058231028199855
2961.25,4.369792838793691
2961.5,5.651369707935883
2961.75,3.486925799096906
2962,6.270334815154423
2962.25,4.7721972849655385
2962.5,2.4381596301482094
2962.75,9.127248124099989
2963,1.2635479846406734
2963.25,8.293046175511732
2963.5,8.44052385805566
2963.75,0.6911789486189874
2964,2.1077941176913146
2964.25,5.79646932940434
2964.5,6.660358668634649
2964.75,4.7795303977007615
2965,6.51620552189947
2965.25,4.5137803845522155
2965.5,3.922286340456451
2965.75,5.453753008665202
2966,7.3338764392798295
2966.25,5.758632246818661
2966.5,2.073591958577789
2966.75,9.584312335420385
2967,4.74187863224255
2967.25,6.234095840535856
2967.5,6.083125082521658
2967.75,2.964645800988656
2968,4.322060589569589
2968.25,5.131950874427615
2968.5,2.3138950464695545
2968.75,4.629504558883814
2969,0.9975716845019666
2969.25,7.363140306738711
2969.5,3.3608197133917175
2969.75,4.337716474288408
2970,6.156452711455652
2970.25,5.879767237862678
2970.5,6.6101760533804095
2970.75,7.008837999577625
2971,3.2504415237357978
2971.25,5.011545474821455
2971.5,1.63114148149465
2971.75,3.2203830225571677
2972,4.876509342748145
2972.25,7.261872508744422
2972.5,7.059243400471737
2972.75,6.381694347018319
2973,4.080722802045324
2973.25,6.137506495361047
2973.5,2.4296247681460463
2973.75,4.050146810878925
2974,6.856844083949401
2974.25,5.341679611642215
2974.5,5.688139473299959
2974.75,6.515664173577859
2975,7.785007423419277
2975.25,4.835737671856531
2975.5,9.000294383113696
2975.75,8.622265370772531
2976,4.238678294726484
2976.25,6.527400759523036
2976.5,4.6345270285858655
2976.75,1.7201511812967687
2977,4.892361350707991
2977.25,5.8692426113691925
2977.5,6.096596692387738
2977.75,4.184963141006707
2978,8.496460491782663
2978.25,3.1047534664299654
2978.5,4.566238028459545
2978.75,4.268801195357077
2979,2.9612697462011472
2979.25,5.390392126196195
2979.5,6.78246597113014
2979.75,4.945489560295351
2980,6.340487109639389
2980.25,-0.9153368069899591
2980.5,3.7755592797812434
2980.75,5.630145647687795
2981,5.8031508403424645
2981.25,6.759680961869364
2981.5,5.5493766228595875
2981.75,4.7448022106277445
2982,1.190730852787201
2982.25,2.5021034277025573
2982.5,8.818317106210817
2982.75,6.885908961495336
2983,5.308203980988258
2983.25,3.5409057549527145
2983.5,2.3768978404210808
2983.75,2.7778918332170672
2984,3.2432833595740864
2984.25,3.7613762936157933
2984.5,5.2381327039532835
2984.75,3.9332892408421802
2985,9.517859962949883
2985.25,0.8858194095941517
2985.5,7.731875467634401
2985.75,4.630910485934857
2986,4.256973099854281
2986.25,1.3694975906500892
2986.5,5.592737019445951
2986.75,5.464704949376291
2987,6.816239519311768
2987.25,1.2808320278160235
2987.5,6.69324522273248
2987.75,4.551985070830408
2988,2.5851906695099043
2988.25,7.733489878691422
2988.5,6.286776904836146
2988.75,4.001808627069902
2989,6.648536712789711
2989.25,5.266332376443333
2989.5,4.132698547509852
2989.75,3.25456620802484
2990,-0.3616778351877992
2990.25,5.615737054763052
2990.5,6.64889509726587
2990.75,5.9166202841338915
2991,7.584532990587655
2991.25,6.195728199209474
2991.5,4.447349302932896
2991.75,3.936272152670787
2992,3.0875565260177944
2992.25,5.729883983216357
2992.5,8.951460705472762
2992.75,3.887289074231941
2993,6.492221512952794
2993.25,6.356556618181075
2993.5,7.694548262625473
2993.75,6.8288033430132975
2994,2.091176687180073
2994.25,6.767383802304105
2994.5,2.179390099010304
2994.75,5.152955707360861
2995,5.927437307327327
2995.25,4.933224371087036
2995.5,5.685691427831295
2995.75,4.216817456327938
2996,7.353624979547101
2996.25,7.760416086517618
2996.5,0.6364226572338192
2996.75,4.066117471459468
2997,2.9261169535350673
2997.25,1.4400255550755066
2997.5,5.326469951856182
2997.75,4.79618147099196
2998,4.912968728988869
2998.25,7.577686378044881
2998.5,6.698905908934343
2998.75,4.789363344213601
2999,7.028311699430101
2999.25,2.8449197192641815
2999.5,1.6321724822643522
2999.75,3.71100058480581
3000,6.376699317416734
3000.25,6.265655719983937
3000.5,7.885046390732197
3000.75,4.77619530796751
3001,3.14437266233531
3001.25,4.404379865236309
3001.5,5.071262025153411
3001.75,6.066062771602355
3002,6.295746512509744
3002.25,3.633674250670456
3002.5,3.708974137388962
